HOUR,YEAR,MONTH,MONTH_NAME,DAY,DAY_OF_WEEK,DAY_NAME,HOUR_OF_DAY,SEASON,IS_WEEKEND,IS_PUBLIC_HOLIDAY,TOTALDEMAND,RRP,ALLSKY_IRRADIANCE,CLRSKY_IRRADIANCE,CLEARNESS_IDX,TEMP_2M,REL_HUMIDITY,WIND_SPEED,CASH_RATE_TARGET,ROOFTOP_SOLAR_MW,RRP_LAG_1H,RRP_LAG_3H,RRP_LAG_24H,SOLAR_LAG_1H,SOLAR_LAG_24H,SOLAR_LAG_168H,SOLAR_ROLLING_6H_MEAN,SOLAR_ROLLING_24H_MAX,SOLAR_ROLLING_24H_MEAN,SOLAR_ROLLING_6H_STD,IS_SOLAR_HOUR,IS_DAWN_DUSK,IS_NIGHT
14/1/2023 17:00,2023,1,January,14,5,Saturday,17,Summer,1,0,8422.679,107.4,258.88,279.05,0.59,23.38,68.84,6.69,3.1,803.318,83.263,74.495,149.285,467.95,196.82,117.05,654.9816666666666,930.55,297.8975,258.31918654383185,0,1,0
14/1/2023 18:00,2023,1,January,14,5,Saturday,18,Summer,1,0,8538.798,195.046,68.4,72.22,0.44,22.89,71.4,6.51,3.1,187.079,107.4,81.975,143.733,258.88,49.65,27.9,511.2899999999999,930.55,298.67875,309.16027739669426,0,0,0
14/1/2023 19:00,2023,1,January,14,5,Saturday,19,Summer,1,0,8369.139,174.858,0.0,0.0,0.0,22.53,74.1,6.12,3.1,1.988,195.046,83.263,166.376,68.4,0.0,0.0,360.73999999999995,930.55,298.67875,299.8847093801243,0,0,1
14/1/2023 20:00,2023,1,January,14,5,Saturday,20,Summer,1,0,8141.565,146.033,0.0,0.0,0.0,22.42,75.86,5.97,3.1,0.0,174.858,107.4,139.775,0.0,0.0,0.0,240.8516666666666,930.55,298.67875,270.17086418906985,0,0,1
14/1/2023 21:00,2023,1,January,14,5,Saturday,21,Summer,1,0,7844.778,95.747,0.0,0.0,0.0,22.3,77.48,5.83,3.1,0.0,146.033,195.046,144.076,0.0,0.0,0.0,132.53833333333327,930.55,298.67875,192.49735483031785,0,0,1
14/1/2023 22:00,2023,1,January,14,5,Saturday,22,Summer,1,0,7590.608,94.273,0.0,0.0,0.0,22.18,78.88,5.52,3.1,0.0,95.747,174.858,111.431,0.0,0.0,0.0,54.54666666666659,930.55,298.67875,103.77415991791811,0,0,1
14/1/2023 23:00,2023,1,January,14,5,Saturday,23,Summer,1,0,7209.841,93.133,0.0,0.0,0.0,22.02,80.16,5.17,3.1,0.0,94.273,146.033,110.767,0.0,0.0,0.0,11.399999999999926,930.55,298.67875,27.92418306778493,0,0,1
15/1/2023 00:00,2023,1,January,15,6,Sunday,0,Summer,1,0,6842.574,84.023,0.0,0.0,0.0,21.85,81.26,4.77,3.1,0.0,93.133,95.747,131.655,0.0,0.0,0.0,0.0,930.55,298.67875,0.0,0,0,1
15/1/2023 01:00,2023,1,January,15,6,Sunday,1,Summer,1,0,6373.059,79.749,0.0,0.0,0.0,21.63,82.82,4.33,3.1,0.0,84.023,94.273,122.18,0.0,0.0,0.0,0.0,930.55,298.67875,0.0,0,0,1
15/1/2023 02:00,2023,1,January,15,6,Sunday,2,Summer,1,0,6152.616,80.03,0.0,0.0,0.0,21.41,84.44,4.0,3.1,0.0,79.749,93.133,112.709,0.0,0.0,0.0,0.0,930.55,298.67875,0.0,0,0,1
15/1/2023 03:00,2023,1,January,15,6,Sunday,3,Summer,1,0,6091.319,80.057,0.0,0.0,0.0,21.2,85.93,3.81,3.1,0.0,80.03,84.023,90.38,0.0,0.0,0.0,0.0,930.55,298.67875,0.0,0,0,1
15/1/2023 04:00,2023,1,January,15,6,Sunday,4,Summer,1,0,6114.904,80.03,0.0,0.0,0.0,20.96,87.58,3.72,3.1,2.041,80.057,79.749,111.22,0.0,0.0,0.0,0.0,930.55,298.67875,0.0,0,0,1
15/1/2023 05:00,2023,1,January,15,6,Sunday,5,Summer,1,0,6174.077,80.44,50.15,50.58,0.4,21.21,86.75,3.74,3.1,180.27,80.03,80.03,113.688,0.0,33.22,38.95,8.358333333333258,930.55,299.38416666666666,20.473651766840383,0,0,0
15/1/2023 06:00,2023,1,January,15,6,Sunday,6,Summer,1,0,6123.999,34.199,248.12,251.48,0.61,22.25,80.57,4.4,3.1,825.086,80.44,80.057,79.957,50.15,151.15,161.3,49.71166666666659,930.55,303.4245833333334,99.24823231005006,0,0,0
15/1/2023 07:00,2023,1,January,15,6,Sunday,7,Summer,1,0,6042.557,13.538,469.95,475.92,0.69,23.39,72.76,4.83,3.1,1705.956,34.199,80.03,71.332,248.12,294.38,301.1,128.0366666666666,930.55,310.74,193.1689578236351,0,1,0
15/1/2023 08:00,2023,1,January,15,6,Sunday,8,Summer,1,0,5830.999,3.975,683.2,688.5,0.73,24.41,66.23,4.56,3.1,2531.228,13.538,80.44,87.44,469.95,439.27,620.78,241.90333333333328,930.55,320.90375,283.05139580413453,0,1,0
15/1/2023 09:00,2023,1,January,15,6,Sunday,9,Summer,1,0,5685.488,33.236,860.8,864.97,0.76,25.35,62.4,4.04,3.1,3182.576,3.975,34.199,81.324,683.2,607.3,737.65,385.3699999999999,930.55,331.46625,346.8746799638185,1,0,0
15/1/2023 10:00,2023,1,January,15,6,Sunday,10,Summer,1,0,5652.622,29.173,986.35,990.9,0.77,26.11,60.62,3.66,3.1,3628.64,33.236,13.538,70.343,860.8,774.85,920.97,549.7616666666667,986.35,340.27875,361.1452397812651,1,0,0
15/1/2023 11:00,2023,1,January,15,6,Sunday,11,Summer,1,0,5787.47,-32.008,1056.75,1061.78,0.78,26.61,59.65,3.8,3.1,3818.681,29.173,3.975,82.142,986.35,869.83,998.53,717.5283333333333,1056.75,348.06708333333336,313.26692997612554,1,0,0
15/1/2023 12:00,2023,1,January,15,6,Sunday,12,Summer,1,0,6113.941,64.159,1057.5,1060.68,0.78,26.79,59.21,4.39,3.1,3760.376,-32.008,33.236,75.452,1056.75,930.55,1013.33,852.4249999999998,1057.5,353.3566666666666,235.25931809388447,1,0,0
15/1/2023 13:00,2023,1,January,15,6,Sunday,13,Summer,1,0,6603.767,84.303,1001.17,1002.55,0.77,26.67,59.97,5.11,3.1,3488.533,64.159,29.173,79.779,1057.5,903.3,972.9,940.9616666666666,1057.5,357.43458333333336,145.2860867965884,1,0,0
15/1/2023 14:00,2023,1,January,15,6,Sunday,14,Summer,1,0,7338.943,100.611,876.4,882.17,0.76,26.39,61.78,5.55,3.1,2940.894,84.303,-32.008,74.495,1001.17,719.33,869.92,973.1616666666667,1057.5,363.9791666666667,86.07708996397174,1,0,0
15/1/2023 15:00,2023,1,January,15,6,Sunday,15,Summer,1,0,8244.038,140.943,702.6,710.88,0.73,25.98,64.0,5.75,3.1,2244.521,100.611,64.159,81.975,876.4,649.88,701.97,946.795,1057.5,366.1758333333333,136.7140020261243,1,0,0
15/1/2023 16:00,2023,1,January,15,6,Sunday,16,Summer,1,0,9020.419,107.476,490.45,502.67,0.69,25.48,66.76,5.76,3.1,1451.432,140.943,84.303,83.263,702.6,467.95,498.83,864.145,1057.5,367.1133333333334,227.66361929390354,0,1,0
15/1/2023 17:00,2023,1,January,15,6,Sunday,17,Summer,1,0,9677.017,92.101,260.83,280.45,0.6,24.85,70.42,5.65,3.1,628.903,107.476,100.611,107.4,490.45,258.88,276.05,731.4916666666667,1057.5,367.19458333333336,309.98854168608653,0,1,0
15/1/2023 18:00,2023,1,January,15,6,Sunday,18,Summer,1,0,9539.869,126.306,63.75,72.95,0.42,24.11,75.1,5.21,3.1,135.576,92.101,140.943,195.046,260.83,68.4,74.53,565.8666666666666,1057.5,367.00083333333333,362.06964416623936,0,0,0
15/1/2023 19:00,2023,1,January,15,6,Sunday,19,Summer,1,0,9189.928,139.136,0.0,0.0,0.0,23.4,80.73,4.12,3.1,1.531,126.306,107.476,174.858,63.75,0.0,0.0,399.0049999999999,1057.5,367.00083333333333,351.88956612835386,0,0,1
15/1/2023 20:00,2023,1,January,15,6,Sunday,20,Summer,1,0,8719.859,102.765,0.0,0.0,0.0,23.06,84.08,3.52,3.1,0.0,139.136,92.101,146.033,0.0,0.0,0.0,252.93833333333328,1057.5,367.00083333333333,290.66045863974745,0,0,1
15/1/2023 21:00,2023,1,January,15,6,Sunday,21,Summer,1,0,8164.858,88.028,0.0,0.0,0.0,22.82,85.89,3.12,3.1,0.0,102.765,126.306,95.747,0.0,0.0,0.0,135.83833333333325,1057.5,367.00083333333333,200.96031303884047,0,0,1
15/1/2023 22:00,2023,1,January,15,6,Sunday,22,Summer,1,0,7699.974,86.876,0.0,0.0,0.0,22.61,87.02,2.76,3.1,0.0,88.028,139.136,94.273,0.0,0.0,0.0,54.096666666666586,1057.5,367.00083333333333,104.4391261293825,0,0,1
15/1/2023 23:00,2023,1,January,15,6,Sunday,23,Summer,1,0,7275.586,91.353,0.0,0.0,0.0,22.45,87.27,2.61,3.1,0.0,86.876,102.765,93.133,0.0,0.0,0.0,10.624999999999924,1057.5,367.00083333333333,26.025828517120537,0,0,1
16/1/2023 00:00,2023,1,January,16,0,Monday,0,Summer,0,0,6907.005,87.541,0.0,0.0,0.0,22.3,87.33,2.54,3.1,0.0,91.353,88.028,84.023,0.0,0.0,0.0,0.0,1057.5,367.00083333333333,0.0,0,0,1
16/1/2023 01:00,2023,1,January,16,0,Monday,1,Summer,0,0,6428.22,77.87,0.0,0.0,0.0,22.16,87.47,2.6,3.1,0.0,87.541,86.876,79.749,0.0,0.0,0.0,0.0,1057.5,367.00083333333333,0.0,0,0,1
16/1/2023 02:00,2023,1,January,16,0,Monday,2,Summer,0,0,6238.446,76.502,0.0,0.0,0.0,22.06,87.16,2.71,3.1,0.0,77.87,91.353,80.03,0.0,0.0,0.0,0.0,1057.5,367.00083333333333,0.0,0,0,1
16/1/2023 03:00,2023,1,January,16,0,Monday,3,Summer,0,0,6266.351,79.463,0.0,0.0,0.0,22.02,86.56,2.82,3.1,0.0,76.502,87.541,80.057,0.0,0.0,0.0,0.0,1057.5,367.00083333333333,0.0,0,0,1
16/1/2023 04:00,2023,1,January,16,0,Monday,4,Summer,0,0,6587.517,86.627,0.0,0.0,0.0,22.01,85.57,2.86,3.1,1.147,79.463,77.87,80.03,0.0,0.0,0.0,0.0,1057.5,367.00083333333333,0.0,0,0,1
16/1/2023 05:00,2023,1,January,16,0,Monday,5,Summer,0,0,7102.886,125.23,39.3,46.6,0.32,22.43,83.82,2.93,3.1,140.679,86.627,76.502,80.44,0.0,50.15,69.4,6.549999999999923,1057.5,366.54875,16.044157815310207,0,0,0
16/1/2023 06:00,2023,1,January,16,0,Monday,6,Summer,0,0,7572.668,116.518,190.8,243.7,0.47,23.22,79.73,3.05,3.1,645.379,125.23,79.463,34.199,39.3,248.12,266.5,38.34999999999993,1057.5,364.16041666666666,76.32141901198158,0,0,0
16/1/2023 07:00,2023,1,January,16,0,Monday,7,Summer,0,0,7809.265,102.547,363.85,474.27,0.53,23.67,74.44,3.26,3.1,1330.533,116.518,86.627,13.538,190.8,469.95,485.42,98.9916666666666,1057.5,359.7395833333333,149.35852977539952,0,1,0
16/1/2023 08:00,2023,1,January,16,0,Monday,8,Summer,0,0,7673.574,80.709,590.1,684.78,0.63,24.41,67.12,3.34,3.1,2026.686,102.547,125.23,3.975,363.85,683.2,701.45,197.3416666666666,1057.5,355.86041666666665,238.7013037598843,0,1,0
16/1/2023 09:00,2023,1,January,16,0,Monday,9,Summer,0,0,7495.243,86.571,751.85,860.08,0.66,25.17,61.99,3.4,3.1,2588.897,80.709,116.518,33.236,590.1,860.8,886.33,322.6499999999999,1057.5,351.3208333333334,303.0558529380375,1,0,0
16/1/2023 10:00,2023,1,January,16,0,Monday,10,Summer,0,0,7441.007,92.455,888.38,985.65,0.69,25.71,59.2,3.52,3.1,2915.97,86.571,102.547,29.173,751.85,986.35,1010.95,470.7133333333333,1057.5,347.23875,329.73478928779645,1,0,0
16/1/2023 11:00,2023,1,January,16,0,Monday,11,Summer,0,0,7532.195,92.203,955.28,1052.75,0.7,26.03,57.46,3.73,3.1,3101.086,92.455,80.709,-32.008,888.38,1056.75,1078.43,623.3766666666666,1057.5,343.0108333333333,300.8241966775062,1,0,0
16/1/2023 12:00,2023,1,January,16,0,Monday,12,Summer,0,0,7530.918,96.838,876.85,1056.85,0.64,26.15,56.32,4.07,3.1,3200.876,92.203,86.571,64.159,955.28,1057.5,1081.57,737.7183333333332,1001.17,335.48375000000004,224.1240925395271,1,0,0
16/1/2023 13:00,2023,1,January,16,0,Monday,13,Summer,0,0,7670.927,102.509,862.95,996.72,0.67,26.05,56.21,4.51,3.1,3071.114,96.838,92.455,84.303,876.85,1001.17,1017.78,820.9016666666666,955.28,329.7245833333333,130.80266226903112,1,0,0
16/1/2023 14:00,2023,1,January,16,0,Monday,14,Summer,0,0,8091.312,126.287,829.4,876.67,0.72,25.76,57.26,4.87,3.1,2748.688,102.509,92.203,100.611,862.95,876.4,900.95,860.785,955.28,327.76624999999996,67.53578747597021,1,0,0
16/1/2023 15:00,2023,1,January,16,0,Monday,15,Summer,0,0,8654.68,123.501,663.22,705.72,0.69,25.31,59.59,4.99,3.1,2212.13,126.287,96.838,140.943,829.4,702.6,721.97,846.0133333333333,955.28,326.1254166666667,98.65221247729892,1,0,0
16/1/2023 16:00,2023,1,January,16,0,Monday,16,Summer,0,0,9281.347,100.995,458.45,497.67,0.64,24.76,62.98,4.85,3.1,1527.833,123.501,102.509,107.476,663.22,490.45,511.83,774.3583333333332,955.28,324.7920833333333,182.35408626259624,0,1,0
16/1/2023 17:00,2023,1,January,16,0,Monday,17,Summer,0,0,9761.53,140.954,249.62,273.67,0.57,24.17,67.18,4.62,3.1,757.618,100.995,126.287,92.101,458.45,260.83,288.33,656.7483333333333,955.28,324.325,255.29984734947809,0,1,0
16/1/2023 18:00,2023,1,January,16,0,Monday,18,Summer,0,0,9677.612,152.239,63.72,67.72,0.42,23.49,71.97,4.27,3.1,175.372,140.954,123.501,126.306,249.62,63.75,76.43,521.2266666666666,955.28,324.32374999999996,322.1587149010054,0,0,0
16/1/2023 19:00,2023,1,January,16,0,Monday,19,Summer,0,0,9324.948,143.067,0.0,0.0,0.0,22.86,76.71,3.76,3.1,1.231,152.239,100.995,139.136,63.72,0.0,0.0,377.4016666666666,955.28,324.32374999999996,331.5779865079523,0,0,1
16/1/2023 20:00,2023,1,January,16,0,Monday,20,Summer,0,0,8915.066,113.648,0.0,0.0,0.0,22.63,79.11,3.74,3.1,0.0,143.067,140.954,102.765,0.0,0.0,0.0,239.16833333333327,955.28,324.32374999999996,273.2027099731411,0,0,1
16/1/2023 21:00,2023,1,January,16,0,Monday,21,Summer,0,0,8461.49,111.716,0.0,0.0,0.0,22.42,80.79,3.76,3.1,0.0,113.648,152.239,88.028,0.0,0.0,0.0,128.63166666666658,955.28,324.32374999999996,188.29240626395068,0,0,1
16/1/2023 22:00,2023,1,January,16,0,Monday,22,Summer,0,0,8080.419,109.686,0.0,0.0,0.0,22.26,81.98,3.85,3.1,0.0,111.716,143.067,86.876,0.0,0.0,0.0,52.223333333333265,955.28,324.32374999999996,100.00672330733032,0,0,1
16/1/2023 23:00,2023,1,January,16,0,Monday,23,Summer,0,0,7664.056,94.947,0.0,0.0,0.0,22.09,83.09,3.77,3.1,0.0,109.686,113.648,91.353,0.0,0.0,0.0,10.619999999999925,955.28,324.32374999999996,26.013581068403564,0,0,1
17/1/2023 00:00,2023,1,January,17,1,Tuesday,0,Summer,0,0,7237.31,103.155,0.0,0.0,0.0,21.93,84.03,3.46,3.1,0.0,94.947,111.716,87.541,0.0,0.0,0.0,0.0,955.28,324.32374999999996,0.0,0,0,1
17/1/2023 01:00,2023,1,January,17,1,Tuesday,1,Summer,0,0,6742.845,88.077,0.0,0.0,0.0,21.76,84.92,3.0,3.1,0.0,103.155,109.686,77.87,0.0,0.0,0.0,0.0,955.28,324.32374999999996,0.0,0,0,1
17/1/2023 02:00,2023,1,January,17,1,Tuesday,2,Summer,0,0,6487.743,79.678,0.0,0.0,0.0,21.62,85.44,2.58,3.1,0.0,88.077,94.947,76.502,0.0,0.0,0.0,0.0,955.28,324.32374999999996,0.0,0,0,1
17/1/2023 03:00,2023,1,January,17,1,Tuesday,3,Summer,0,0,6475.471,65.477,0.0,0.0,0.0,21.57,84.88,2.43,3.1,0.0,79.678,103.155,79.463,0.0,0.0,0.0,0.0,955.28,324.32374999999996,0.0,0,0,1
17/1/2023 04:00,2023,1,January,17,1,Tuesday,4,Summer,0,0,6702.919,73.706,0.0,0.0,0.0,21.6,83.55,2.63,3.1,1.1,65.477,88.077,86.627,0.0,0.0,0.0,0.0,955.28,324.32374999999996,0.0,0,0,1
17/1/2023 05:00,2023,1,January,17,1,Tuesday,5,Summer,0,0,7174.158,85.617,34.3,48.25,0.29,21.93,81.59,2.8,3.1,136.065,73.706,79.678,125.23,0.0,39.3,62.67,5.71666666666659,955.28,324.1154166666667,14.00291636299697,0,0,0
17/1/2023 06:00,2023,1,January,17,1,Tuesday,6,Summer,0,0,7593.264,87.744,168.48,244.88,0.42,23.01,75.85,2.97,3.1,677.13,85.617,65.477,116.518,34.3,190.8,251.6,33.79666666666659,955.28,323.1854166666667,67.3924511104099,0,0,0
17/1/2023 07:00,2023,1,January,17,1,Tuesday,7,Summer,0,0,7707.43,87.74,319.92,467.2,0.47,23.77,70.01,3.17,3.1,1410.613,87.744,73.706,102.547,168.48,363.85,460.83,87.1166666666666,955.28,321.355,131.43433731970043,0,1,0
17/1/2023 08:00,2023,1,January,17,1,Tuesday,8,Summer,0,0,7634.855,95.431,451.25,676.47,0.49,24.4,65.57,3.33,3.1,2066.617,87.74,85.617,80.709,319.92,590.1,660.03,162.32499999999993,955.28,315.56958333333336,188.38308605074357,0,1,0
17/1/2023 09:00,2023,1,January,17,1,Tuesday,9,Summer,0,0,7477.64,107.598,626.3,852.42,0.55,25.02,62.98,3.41,3.1,2554.056,95.431,87.744,86.571,451.25,751.85,843.62,266.70833333333326,955.28,310.3383333333333,245.35241954516803,1,0,0
17/1/2023 10:00,2023,1,January,17,1,Tuesday,10,Summer,0,0,7319.379,64.494,736.25,977.97,0.58,25.59,61.44,3.56,3.1,2987.611,107.598,87.74,92.455,626.3,888.38,979.05,389.4166666666666,955.28,303.9995833333333,268.3211061893337,1,0,0
17/1/2023 11:00,2023,1,January,17,1,Tuesday,11,Summer,0,0,7249.436,72.472,921.92,1044.55,0.68,26.04,60.26,3.72,3.1,3281.457,64.494,95.431,92.203,736.25,955.28,1046.78,537.3533333333332,921.92,302.6095833333333,277.8926012449183,1,0,0
17/1/2023 12:00,2023,1,January,17,1,Tuesday,12,Summer,0,0,7431.828,74.407,918.83,1049.8,0.67,26.24,59.75,3.99,3.1,3389.671,72.472,107.598,96.838,921.92,876.85,1039.03,662.4116666666665,921.92,304.35875,245.658657442938,1,0,0
17/1/2023 13:00,2023,1,January,17,1,Tuesday,13,Summer,0,0,7571.954,98.461,879.8,990.53,0.68,26.14,60.25,4.54,3.1,3299.008,74.407,64.494,102.509,918.83,862.95,929.7,755.7249999999999,921.92,305.06083333333333,189.44854528340875,1,0,0
17/1/2023 14:00,2023,1,January,17,1,Tuesday,14,Summer,0,0,7920.783,98.586,824.62,871.08,0.71,25.83,61.66,5.04,3.1,2980.522,98.461,72.472,126.287,879.8,829.4,870.0,817.9533333333333,921.92,304.8616666666666,116.84267981635062,1,0,0
17/1/2023 15:00,2023,1,January,17,1,Tuesday,15,Summer,0,0,8550.511,74.328,688.05,700.85,0.72,25.4,63.55,5.27,3.1,2421.964,98.586,74.407,123.501,824.62,663.22,692.88,828.2449999999999,921.92,305.89625,97.74397633613809,1,0,0
17/1/2023 16:00,2023,1,January,17,1,Tuesday,16,Summer,0,0,9334.734,90.955,486.95,493.52,0.69,24.9,65.76,5.28,3.1,1691.51,74.328,98.461,100.995,688.05,458.45,477.0,786.6949999999998,921.92,307.08375,170.5463025398078,0,1,0
17/1/2023 17:00,2023,1,January,17,1,Tuesday,17,Summer,0,0,9905.284,104.243,260.42,264.23,0.6,24.29,68.84,5.21,3.1,853.659,90.955,98.586,140.954,486.95,249.62,258.3,676.4449999999998,921.92,307.53375,257.3633254953005,0,1,0
17/1/2023 18:00,2023,1,January,17,1,Tuesday,18,Summer,0,0,9832.972,139.331,62.47,63.15,0.41,23.53,73.45,5.12,3.1,196.73,104.243,74.328,152.239,260.42,63.72,65.5,533.7183333333332,921.92,307.4816666666667,324.70565461147595,0,0,0
17/1/2023 19:00,2023,1,January,17,1,Tuesday,19,Summer,0,0,9461.014,130.479,0.0,0.0,0.0,22.85,78.38,4.67,3.1,2.014,139.331,90.955,143.067,62.47,0.0,0.0,387.08499999999987,921.92,307.4816666666667,335.6318052122011,0,0,1
17/1/2023 20:00,2023,1,January,17,1,Tuesday,20,Summer,0,0,9060.285,150.227,0.0,0.0,0.0,22.52,81.37,4.5,3.1,0.0,130.479,104.243,113.648,0.0,0.0,0.0,249.64833333333323,921.92,307.4816666666667,285.76509243899613,0,0,1
17/1/2023 21:00,2023,1,January,17,1,Tuesday,21,Summer,0,0,8571.535,133.917,0.0,0.0,0.0,22.28,83.15,4.4,3.1,0.0,150.227,139.331,111.716,0.0,0.0,0.0,134.97333333333327,921.92,307.4816666666667,199.76715222145103,0,0,1
17/1/2023 22:00,2023,1,January,17,1,Tuesday,22,Summer,0,0,8199.481,129.354,0.0,0.0,0.0,22.07,84.43,4.16,3.1,0.0,133.917,130.479,109.686,0.0,0.0,0.0,53.81499999999992,921.92,307.4816666666667,104.25425837826471,0,0,1
17/1/2023 23:00,2023,1,January,17,1,Tuesday,23,Summer,0,0,7800.638,121.127,0.0,0.0,0.0,21.83,85.87,3.96,3.1,0.0,129.354,150.227,94.947,0.0,0.0,0.0,10.41166666666659,921.92,307.4816666666667,25.503270705318975,0,0,1
18/1/2023 00:00,2023,1,January,18,2,Wednesday,0,Summer,0,0,7418.794,114.795,0.0,0.0,0.0,21.59,87.37,4.09,3.1,0.0,121.127,133.917,103.155,0.0,0.0,0.0,0.0,921.92,307.4816666666667,0.0,0,0,1
18/1/2023 01:00,2023,1,January,18,2,Wednesday,1,Summer,0,0,6921.566,118.635,0.0,0.0,0.0,21.34,88.87,4.22,3.1,0.0,114.795,129.354,88.077,0.0,0.0,0.0,0.0,921.92,307.4816666666667,0.0,0,0,1
18/1/2023 02:00,2023,1,January,18,2,Wednesday,2,Summer,0,0,6627.426,119.832,0.0,0.0,0.0,21.01,90.73,3.75,3.1,0.0,118.635,121.127,79.678,0.0,0.0,0.0,0.0,921.92,307.4816666666667,0.0,0,0,1
18/1/2023 03:00,2023,1,January,18,2,Wednesday,3,Summer,0,0,6580.017,112.638,0.0,0.0,0.0,20.62,93.25,3.37,3.1,0.0,119.832,114.795,65.477,0.0,0.0,0.0,0.0,921.92,307.4816666666667,0.0,0,0,1
18/1/2023 04:00,2023,1,January,18,2,Wednesday,4,Summer,0,0,6798.629,123.267,0.0,0.0,0.0,20.27,95.55,3.41,3.1,1.008,112.638,118.635,73.706,0.0,0.0,0.0,0.0,921.92,307.4816666666667,0.0,0,0,1
18/1/2023 05:00,2023,1,January,18,2,Wednesday,5,Summer,0,0,7233.95,128.245,44.8,45.42,0.4,20.51,93.62,3.59,3.1,148.739,123.267,119.832,85.617,0.0,34.3,29.3,7.46666666666659,921.92,307.9191666666667,18.28952341283912,0,0,0
18/1/2023 06:00,2023,1,January,18,2,Wednesday,6,Summer,0,0,7614.862,108.054,242.35,247.82,0.61,21.72,84.6,4.08,3.1,707.449,128.245,112.638,87.744,44.8,168.48,117.07,47.858333333333256,921.92,310.9970833333333,96.9515776904567,0,0,0
18/1/2023 07:00,2023,1,January,18,2,Wednesday,7,Summer,0,0,7688.733,102.279,464.5,472.55,0.69,23.18,74.09,4.64,3.1,1515.166,108.054,123.267,87.74,242.35,319.92,211.18,125.27499999999992,921.92,317.02125,190.96484427768831,0,1,0
18/1/2023 08:00,2023,1,January,18,2,Wednesday,8,Summer,0,0,7488.829,94.305,676.17,683.55,0.73,24.59,64.12,4.77,3.1,2280.834,102.279,128.245,95.431,464.5,451.25,333.05,237.9699999999999,921.92,326.3929166666667,280.68785367379434,0,1,0
18/1/2023 09:00,2023,1,January,18,2,Wednesday,9,Summer,0,0,7245.519,64.759,853.08,859.9,0.76,25.77,58.38,4.54,3.1,2867.023,94.305,108.054,107.598,676.17,626.3,439.62,380.1499999999999,921.92,335.84208333333333,344.7805194032878,1,0,0
18/1/2023 10:00,2023,1,January,18,2,Wednesday,10,Summer,0,0,7402.35,61.865,970.38,985.05,0.76,26.68,56.37,4.21,3.1,3186.314,64.759,102.279,64.494,853.08,736.25,514.67,541.88,970.38,345.5975,358.1301176388275,1,0,0
18/1/2023 11:00,2023,1,January,18,2,Wednesday,11,Summer,0,0,7391.325,56.208,980.67,1054.95,0.72,27.39,55.14,4.21,3.1,3355.025,61.865,94.305,72.472,970.38,921.92,595.4,697.8583333333332,980.67,348.04541666666665,296.90355359386757,1,0,0
18/1/2023 12:00,2023,1,January,18,2,Wednesday,12,Summer,0,0,7906.122,95.2,1025.03,1055.38,0.75,27.86,54.13,4.67,3.1,3190.047,56.208,64.759,74.407,980.67,918.83,675.67,828.305,1025.03,352.4704166666667,218.27233509998348,1,0,0
18/1/2023 13:00,2023,1,January,18,2,Wednesday,13,Summer,0,0,8682.629,112.769,955.25,991.17,0.74,28.0,54.35,5.1,3.1,2652.758,95.2,61.865,98.461,1025.03,879.8,590.6,910.0966666666667,1025.03,355.6141666666667,127.93416739349146,1,0,0
18/1/2023 14:00,2023,1,January,18,2,Wednesday,14,Summer,0,0,9463.496,147.507,730.3,866.83,0.63,27.83,55.7,5.18,3.1,2093.715,112.769,56.208,98.586,955.25,824.62,697.58,919.1183333333332,1025.03,351.68416666666667,108.58413243501954,1,0,0
18/1/2023 15:00,2023,1,January,18,2,Wednesday,15,Summer,0,0,10324.862,97.986,587.33,692.72,0.62,27.36,58.05,5.11,3.1,1448.676,147.507,95.2,74.328,730.3,688.05,600.88,874.8266666666665,1025.03,347.48749999999995,174.8739519387207,1,0,0
18/1/2023 16:00,2023,1,January,18,2,Wednesday,16,Summer,0,0,10587.595,128.535,377.12,483.2,0.53,26.68,61.43,5.54,3.1,832.24,97.986,112.769,90.955,587.33,486.95,419.12,775.9499999999998,1025.03,342.91124999999994,258.0024847167167,0,1,0
18/1/2023 17:00,2023,1,January,18,2,Wednesday,17,Summer,0,0,10482.331,47.028,208.32,261.23,0.48,25.98,65.76,5.94,3.1,392.619,128.535,147.507,104.243,377.12,260.42,219.12,647.225,1025.03,340.74041666666665,320.53055871476596,0,1,0
18/1/2023 18:00,2023,1,January,18,2,Wednesday,18,Summer,0,0,10265.026,88.948,44.08,61.25,0.29,25.2,70.96,5.65,3.1,96.043,47.028,97.986,139.331,208.32,62.47,56.78,483.7333333333333,1025.03,339.97416666666663,338.93047013608447,0,0,0
18/1/2023 19:00,2023,1,January,18,2,Wednesday,19,Summer,0,0,9894.17,84.75,0.0,0.0,0.0,24.45,75.51,4.55,3.1,1.135,88.948,128.535,130.479,44.08,0.0,0.0,324.5249999999999,1025.03,339.97416666666663,294.6033022048481,0,0,1
18/1/2023 20:00,2023,1,January,18,2,Wednesday,20,Summer,0,0,9221.29,114.817,0.0,0.0,0.0,23.79,78.95,3.75,3.1,0.0,84.75,47.028,150.227,0.0,0.0,0.0,202.80833333333328,1025.03,339.97416666666663,239.05186536956396,0,0,1
18/1/2023 21:00,2023,1,January,18,2,Wednesday,21,Summer,0,0,8696.952,95.013,0.0,0.0,0.0,23.18,82.61,2.09,3.1,0.0,114.817,88.948,133.917,0.0,0.0,0.0,104.91999999999992,1025.03,339.97416666666663,155.89132419734517,0,0,1
